content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
Worst customercare service ever I seen in my life customer service should solve your problem instead keep saying from month we have transfer your issue wait from number days,2022-04-04 09:20:59,1.10.4,9.1,20.1,70.8,-69.08,Negative
This Is So Good App,2022-04-04 05:58:18,1.10.4,44.4,0.0,55.60000000000001,49.27,Positive
I installed it because it is giving me trouble logging in I do not know if it is my phone or the app,2022-04-04 04:46:34,1.4.13,10.0,11.200000000000001,78.8,-7.720000000000001,Negative
How is it working now I want to send some money Earlier I heard that the service was not good But not sure now,2022-04-04 04:28:08,1.10.4,4.7,17.1,78.2,-45.81,Negative
Very good pay,2022-04-04 03:05:02,1.10.4,54.400000000000006,28.599999999999998,17.0,36.42,Positive
Not good service,2022-04-04 01:47:19,,0.0,54.6,45.4,-34.12,Negative
Right now it is very disappointed face bad experience it is been number days my international was rejected for nothing wrong still I am waiting for refund whenever called customer service they always said within five hours Will refund till now waiting,2022-04-04 00:55:53,1.10.4,7.7,20.8,71.6,-82.26,Negative
On the screen where you enter your id and DoB it keeps showing the error Invalid mobile number format,2022-04-03 23:01:08,,6.2,12.9,81.0,-34.0,Negative
Worst application and system I sent money but I am seeing under process since number hours and cancel transfer not available World worst application,2022-04-03 08:53:38,1.10.4,20.4,17.4,62.2,21.22,Positive
I have installed and un installed number or number times I cannot get past the otp coz no otp is ever sent Its been a while now,2022-04-03 05:55:58,,10.100000000000001,8.5,81.39999999999999,-15.310000000000002,Negative
Other all services are ok but when you transfer money to local bank Account they deduct number sr transfer charges and money credited in your account after number days,2022-04-03 04:42:34,1.10.4,22.5,7.7,69.8,47.67,Positive
number time every day contact your coustemer care but always says just wait your refund will be come backe very soon you are lie also your costumer care lie STCpay vere bad working do not trust all in Saudi workar,2022-04-03 01:38:53,1.10.4,14.799999999999999,16.3,68.8,-41.24,Negative
Stc pay your service very very bad my money number days rejected not Delivery my money please help me,2022-04-02 15:14:00,1.6.1,22.400000000000002,31.2,46.300000000000004,-53.790000000000006,Negative
Too much harazed,2022-04-02 11:29:27,1.10.4,0.0,0.0,100.0,0.0,Neutral
There is not dark mood,2022-04-02 11:04:34,,0.0,0.0,100.0,0.0,Neutral
Otp problem,2022-04-02 09:52:48,,0.0,73.0,27.0,-40.19,Negative
One last transaction I can delete the account,2022-04-02 05:08:14,,0.0,0.0,100.0,0.0,Neutral
It is very good app But since my android upgrade to version numberSTC PAY is not working any morenot showing the balance not showing the cardsnot showing yhe beneficiaries even cannot send money to anyoneplease assist,2022-04-02 00:50:16,1.5.8,14.000000000000002,6.5,79.5,47.61,Positive
I am not receiving verification code for transferring international money please solve this,2022-04-01 16:15:55,1.10.4,29.099999999999998,0.0,70.89999999999999,47.67,Positive
App is good after update and maintenance its going worst I add my card for add money earror appear thumbs downthumbs downthumbs downthumbs downthumbs downthumbs downthumbs downthumbs down,2022-04-01 14:58:06,1.10.4,9.1,12.8,78.10000000000001,-29.599999999999998,Negative
Nice and faster,2022-04-01 14:11:28,,58.3,0.0,41.699999999999996,42.15,Positive
So bad thumbs down I have been wait for numbermonths for let them available my card to use but they did not help me at all I do not agree with this bad app do not download it trust me,2022-04-01 11:37:26,1.10.4,0.0,33.6,66.4,-94.93,Negative
I make international transfer to india but its just in hold status like created there is no satisfied response from customer service they cannot give timing concern person need to check what is the issue,2022-04-01 11:33:31,1.10.4,22.400000000000002,6.6000000000000005,71.0,76.84,Positive
Now a days very poor service from STC pay Every month i have to wait customers care support for credit money after using saddad transfer And no answering the call if we try to call customers care support It was good service until two month back,2022-04-01 09:20:20,1.10.4,29.2,11.799999999999999,59.0,88.36,Positive
thumbs down    urpay    number  stcpay  numbernumber,2022-04-01 08:23:25,1.10.4,20.599999999999998,0.0,79.4,7.720000000000001,Positive
What The Hell Is Going On With STC Pay after the updates I Have deposited number SR in My Account But Still Not Recieved Called Many Times Call Center And Every time They Are Saying We Have No Response We Have Raised Your Complain,2022-04-01 07:48:20,1.10.4,2.3,20.4,77.2,-83.6,Negative
,2022-04-01 07:38:10,1.10.4,0.0,0.0,0.0,0.0,Neutral
Buggy app Not showing my balance of numbersar and crashing continuously while sending to my contact I am using Onplus number on Android number,2022-04-01 07:28:53,1.10.4,11.0,0.0,89.0,15.310000000000002,Positive
I cannot transfer invalid Account Id,2022-04-01 07:26:46,1.10.4,0.0,0.0,100.0,0.0,Neutral
My stc pay is not working every time i added md debit card they sa id invalid idi do not why invalidmuch hettwr to send fawry,2022-04-01 07:13:52,,0.0,5.5,94.5,-10.27,Negative
,2022-04-01 06:36:20,1.10.4,0.0,0.0,0.0,0.0,Neutral
I have purchased card it not been purchased numbersr and my current balance is not appearing,2022-04-01 06:29:44,1.10.4,0.0,0.0,100.0,0.0,Neutral
Very bad aap,2022-04-01 06:12:58,1.10.4,0.0,65.5,34.5,-58.489999999999995,Negative
Poor service this app is not good anymore because of the update last February I cannot use it always crashing and cannot send money to another number Please bring back the old stc pay huhuhu,2022-04-01 05:53:39,1.10.4,9.1,17.5,73.4,-51.160000000000004,Negative
Today the site is very bad Not able even to open it in half an hour Need to improve a lot,2022-04-01 05:32:02,,11.700000000000001,15.4,72.89999999999999,-22.470000000000002,Negative
Very bad services withdrawa number sar  numbernumber sar tax deduction  i want to to remove permanently remove from my mobile,2022-04-01 03:18:39,1.10.4,11.600000000000001,16.900000000000002,71.5,-49.27,Negative
Best card,2022-04-01 00:42:59,1.10.4,80.80000000000001,0.0,19.2,63.690000000000005,Positive
Is it not available for india,2022-03-31 21:52:31,,0.0,0.0,100.0,0.0,Neutral
,2022-03-31 20:23:26,1.10.4,0.0,0.0,0.0,0.0,Neutral
Excellent app and safe clapping hands,2022-03-31 20:04:44,,62.3,0.0,37.7,76.5,Positive
,2022-03-31 16:51:26,1.10.4,0.0,0.0,0.0,0.0,Neutral
I am glad to take this chance to thank the developers of this app It is so easy and convenient I would also state that nobody can lose their money through this I had only one incident whereby my took some few day without being delivered but finally after contacting the stcpay customer service my problem was solved I recommend people to use this app,2022-03-31 12:15:00,1.10.4,18.9,7.5,73.6,73.88,Positive
,2022-03-31 06:26:59,1.10.4,0.0,0.0,0.0,0.0,Neutral
Nice transfer money,2022-03-31 02:51:46,1.10.4,58.3,0.0,41.699999999999996,42.15,Positive
,2022-03-30 23:15:29,1.10.4,0.0,0.0,0.0,0.0,Neutral
Thanks for your help,2022-03-30 17:50:02,1.10.4,73.7,0.0,26.3,68.08,Positive
i do not know what happends he told me the phone number is not under you are id,2022-03-30 12:20:05,1.10.4,7.5,0.0,92.5,7.720000000000001,Positive
It was good numbermonthd before now it is become worse not sign in easily I delete it but I have little credit when ever I spend that may be I will not use this apps,2022-03-30 11:46:35,,13.8,10.100000000000001,76.1,32.75,Positive
Your otp  device registration service so badenraged faceenraged faceI try to open my account my new phonebut my I would again and again suspend what the he will enraged faceenraged face,2022-03-30 11:34:00,1.10.4,0.0,15.2,84.8,-61.24000000000001,Negative
New update is very bad invalid ID every time when I open Invalid ID Very bad update,2022-03-30 11:10:01,,0.0,35.099999999999994,64.9,-82.17999999999999,Negative
One of the worst app my advice is do not install this app worst service they did not solve my transaction issue from last number days,2022-03-30 05:49:00,1.10.4,3.9,29.599999999999998,66.5,-85.88,Negative
,2022-03-30 04:49:46,1.10.4,0.0,0.0,0.0,0.0,Neutral
,2022-03-30 04:28:14,1.10.4,0.0,0.0,0.0,0.0,Neutral
I am using stc pay app from number it was wonderful experience before Now there are many problems we are facing every day while using this app I pay my postpaid bill deducted from stc pay but still not deducted from postpaid balance I tried on help and support but now number reply in number mints,2022-03-30 02:53:26,1.10.4,21.8,8.799999999999999,69.39999999999999,84.22,Positive
If you want to transfer your money from your stc pay account to another local bank do not do it except if do not need it through three days It will hang your money for number hours,2022-03-30 02:19:06,,6.800000000000001,3.6999999999999997,89.5,5.16,Positive
Magnificent,2022-03-30 02:16:40,1.6.2,100.0,0.0,0.0,59.940000000000005,Positive
Lost cash number months ago Not solved the issue stcpay very bad service,2022-03-30 02:03:51,1.10.4,7.1,43.4,49.4,-76.55,Negative
Nice apps OK hand,2022-03-29 15:25:36,1.10.4,89.9,0.0,10.100000000000001,83.74000000000001,Positive
Keep hanging always and asking for location permission despite that it is turned on,2022-03-29 13:41:05,1.10.4,0.0,0.0,100.0,0.0,Neutral
I am not update my reviewfirst you change your behaviour,2022-03-29 10:55:45,1.10.4,0.0,0.0,100.0,0.0,Neutral
Very Wrost Appangry faceangry face,2022-03-29 10:41:38,,0.0,0.0,100.0,0.0,Neutral
Really it is good for mobile banking,2022-03-29 10:27:47,,34.5,0.0,65.5,48.77,Positive
Very helpfulsmiling face with hearts,2022-03-29 02:09:09,,0.0,0.0,100.0,0.0,Neutral
,2022-03-29 01:35:04,,0.0,0.0,0.0,0.0,Neutral
Can no more connect as the app requires localisation all the time while the developpers did not get their app compliant with the google store new rules to get localisation all the time instead of just the normal only when using the app rights,2022-03-28 22:13:01,,0.0,4.9,95.1,-29.599999999999998,Negative
,2022-03-28 16:24:09,1.10.4,0.0,0.0,0.0,0.0,Neutral
Worst experience everEver since I joined the App I have not transferred money any where It keeps telling me technical issue sleepy face You think my kids will school on technical issue or what  So some one cannot solve anything financially because of you are so called technical issue hum confused face,2022-03-28 13:48:04,1.10.4,0.0,14.499999999999998,85.5,-79.01,Negative
Very poor service i request to everyone do not waste your money through this app i send money almost number days i did not recieve so once again plz do not waste your time and money,2022-03-28 12:54:31,1.10.4,18.7,8.799999999999999,72.5,21.240000000000002,Positive
Hello sir place help,2022-03-28 09:44:34,1.10.4,47.4,0.0,52.6,40.19,Positive
numberorrdbnumberwnumberjnumbernumberinumberi numbere numberanumbermnumbernumber numbernumbernumbernumber numbernumbernumbernumbernumberrnumber,2022-03-28 07:20:50,,0.0,0.0,100.0,0.0,Neutral
I request to all do not use stc pay,2022-03-28 02:39:57,1.10.4,15.6,0.0,84.39999999999999,7.62,Positive
I have problem I forgot stc passcode and I mis my no I have my new stc no Now what I have to do is there any no For enquiries then plz tell me,2022-03-28 02:12:04,,3.8,26.900000000000002,69.39999999999999,-79.06,Negative
I am regretting now by using this App I made international transaction on numbernumbernumber Despite contacting them on daily basisThe only lame excuse they have is we have forwarded your request already Completly a waste Not recommended for international transactions,2022-03-27 14:48:11,1.10.4,3.0,22.900000000000002,74.1,-82.21000000000001,Negative
Do not ever use this app to send any international transfer I initiated transfer to India They hold the money for more than number days No response No proper support No timeframe to get this resolved Do not fell into the trap Please stay away from stc pay for all your international transfer needs Personal opinion I am waiting for concern authority to take this matter serious,2022-03-27 04:35:58,1.10.4,14.399999999999999,15.4,70.19999999999999,-18.32,Negative
This app is good but sistem is to bad not solve my camplaint for four month I am call castmercare center anytime same answer wait our team work for your complaint I am upset,2022-03-26 22:48:51,1.10.4,4.7,30.7,64.60000000000001,-89.75999999999999,Negative
