content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
Useless app just west of your MB and money totally STC has useless if you new connection ar Sim they lie to you when you go to disconnecting they will telling you something else STC company his cheating customer,2020-09-18 07:22:03,,0.0,20.8,79.2,-85.78,Negative
Very bad update I can not login my account I conot us my application,2020-09-18 03:56:11,4.5.0,0.0,25.6,74.4,-58.489999999999995,Negative
thumbs upthumbs upthumbs upthumbs upthumbs upthumbs upthumbs up,2020-09-18 01:13:29,4.5.0,0.0,0.0,100.0,0.0,Neutral
Stc isgood especially for internet,2020-09-17 15:10:27,4.3.0,0.0,0.0,100.0,0.0,Neutral
Pls add sony xperia phones pls thanks,2020-09-17 13:20:03,4.4.2,57.9,0.0,42.1,54.230000000000004,Positive
Nice all taime,2020-09-17 12:29:21,4.4.2,58.3,0.0,41.699999999999996,42.15,Positive
Good response,2020-09-17 10:11:02,4.4.2,74.4,0.0,25.6,44.04,Positive
,2020-09-17 07:09:49,4.4.1,0.0,0.0,0.0,0.0,Neutral
Wonderful Superb,2020-09-17 02:14:29,4.4.1,100.0,0.0,0.0,83.16,Positive
Asnumber,2020-09-16 15:24:24,4.4.1,0.0,0.0,100.0,0.0,Neutral
Gooooood my stcthumbs upthumbs upthumbs upthumbs upglowing starstarstarstarsmiling face with hearteyessmiling face with hearteyes,2020-09-15 16:30:22,,0.0,0.0,100.0,0.0,Neutral
Why is it that I cannot install it on my phone,2020-09-15 10:49:38,,0.0,0.0,100.0,0.0,Neutral
gpod,2020-09-15 10:39:11,4.4.2,0.0,0.0,100.0,0.0,Neutral
So nice,2020-09-15 07:48:42,4.4.2,75.6,0.0,24.4,47.54,Positive
Love itgreat,2020-09-15 04:20:17,4.4.1,80.80000000000001,0.0,19.2,63.690000000000005,Positive
Need more Promos,2020-09-15 02:47:33,4.4.2,0.0,0.0,100.0,0.0,Neutral
It is informative user friendly secure fail safe and very fast action with complete solution for all subscribers along with multiple payments options,2020-09-15 01:01:32,4.4.1,33.4,10.8,55.7,74.3,Positive
Always my favorite app and company,2020-09-14 22:58:49,4.1.1,37.5,0.0,62.5,45.879999999999995,Positive
,2020-09-14 11:52:10,4.4.2,0.0,0.0,0.0,0.0,Neutral
Sticky notification is so annoying,2020-09-13 17:45:24,4.4.2,0.0,46.6,53.400000000000006,-54.1,Negative
good luk,2020-09-13 08:11:35,4.4.1,74.4,0.0,25.6,44.04,Positive
Very good app easy to use,2020-09-13 07:35:58,4.4.2,61.4,0.0,38.6,74.74,Positive
Some time after login application failed to show consume details,2020-09-13 02:46:52,4.4.2,0.0,26.8,73.2,-51.06,Negative
The application has become useless cannot even pass the stc logo screen when I open the app,2020-09-13 01:26:13,4.4.2,0.0,15.7,84.3,-42.15,Negative
you looser developer i cannot login even number have no solution live chat is powered by BOTS  you cost cutter now what to with it update it remove blunders and bugs,2020-09-13 00:40:46,4.4.2,7.000000000000001,10.5,82.5,-3.15,Negative
Very nice apple,2020-09-12 21:49:09,,60.699999999999996,0.0,39.300000000000004,47.54,Positive
Cannot login bad update,2020-09-12 21:37:49,4.4.2,48.699999999999996,0.0,51.300000000000004,43.1,Positive
,2020-09-12 20:20:17,4.4.2,0.0,0.0,0.0,0.0,Neutral
V Good app Easy to use Like it,2020-09-12 19:26:06,4.4.1,67.5,0.0,32.5,80.74,Positive
This is good apps,2020-09-12 14:27:43,4.4.1,49.2,0.0,50.8,44.04,Positive
,2020-09-12 13:19:45,4.4.1,0.0,0.0,0.0,0.0,Neutral
Great services,2020-09-12 10:43:11,,80.4,0.0,19.6,62.49,Positive
Good Day,2020-09-12 08:16:27,,74.4,0.0,25.6,44.04,Positive
Hgg,2020-09-12 04:38:30,4.4.1,0.0,0.0,100.0,0.0,Neutral
Very good supporting app,2020-09-12 00:32:46,4.4.1,76.1,0.0,23.9,74.85000000000001,Positive
I am impresses smiling face with hearts,2020-09-11 14:23:09,3.7.2,60.4,0.0,39.6,72.69,Positive
,2020-09-11 07:22:34,,0.0,0.0,0.0,0.0,Neutral
Very Nice Application,2020-09-11 06:12:42,4.4.1,60.699999999999996,0.0,39.300000000000004,47.54,Positive
Always shows something went wrong or reload,2020-09-10 10:09:59,4.4.1,0.0,34.1,65.9,-47.67,Negative
Good n helpful application,2020-09-10 10:08:44,4.4.1,85.1,0.0,14.899999999999999,69.08,Positive
Likes,2020-09-10 10:07:34,4.3.0,100.0,0.0,0.0,42.15,Positive
Very bad update  Old version was very helpful,2020-09-10 09:21:13,4.4.1,24.0,29.4,46.6,-17.79,Negative
I do not know why I cannot send money to my benefactor through this application,2020-09-10 02:39:07,4.4.1,0.0,0.0,100.0,0.0,Neutral
So nice work,2020-09-09 23:38:58,4.4.1,60.699999999999996,0.0,39.300000000000004,47.54,Positive
Some of my Balance are everytime lost withouth usingsad but relieved facesad but relieved face i am so disappointed so,2020-09-09 15:50:07,4.4.1,23.5,24.7,51.800000000000004,-8.67,Negative
Very nice application I am happy to the STC network,2020-09-09 14:12:45,4.4.1,49.2,0.0,50.8,77.78,Positive
Awesome offers,2020-09-09 13:51:02,4.4.1,80.4,0.0,19.6,62.49,Positive
,2020-09-09 13:20:06,4.4.1,0.0,0.0,0.0,0.0,Neutral
Worlds Best Mobile Network Company STC Saudi Arabia heart suitheart suitheart suit Marhaba heart suitheart suitheart suit,2020-09-09 09:20:33,4.4.1,20.8,0.0,79.2,63.690000000000005,Positive
Masaallah,2020-09-09 08:36:32,4.4.1,0.0,0.0,100.0,0.0,Neutral
help full app,2020-09-09 00:46:09,4.3.0,57.4,0.0,42.6,40.19,Positive
,2020-09-08 22:57:50,4.4.1,0.0,0.0,0.0,0.0,Neutral
Every other day the app is not working STC shall pay attention on it,2020-09-08 03:11:49,4.4.1,0.0,9.700000000000001,90.3,-10.27,Negative
,2020-09-08 01:29:38,4.4.1,0.0,0.0,0.0,0.0,Neutral
Internet is not stable even if you have full signal Also data is not stable  Not good Use mobily instead,2020-09-07 16:22:10,,8.9,16.5,74.5,-18.66,Negative
,2020-09-07 12:52:31,4.4.1,0.0,0.0,0.0,0.0,Neutral
Quick and User Friendly,2020-09-07 05:42:26,4.4.1,51.6,0.0,48.4,49.39,Positive
Bad update which has blocked number cards You cannot spend money with STC if none of your payment options work Will cost STC money,2020-09-07 04:34:52,4.4.1,4.7,20.1,75.3,-64.86,Negative
,2020-09-07 03:58:39,4.4.0,0.0,0.0,0.0,0.0,Neutral
Worst tele app I ever usednauseated faceface vomiting,2020-09-07 03:27:07,4.4.1,0.0,40.6,59.4,-62.49,Negative
,2020-09-07 02:37:40,4.4.1,0.0,0.0,0.0,0.0,Neutral
Helpful app,2020-09-07 00:14:34,4.4.1,73.7,0.0,26.3,42.15,Positive
Very quick,2020-09-06 14:19:53,4.4.1,0.0,0.0,100.0,0.0,Neutral
Very nice app but The name of the country Nepal is not included in this application due to which Nepalese people are not able to benefit from this application so I kindly request you to update the name of Nepal as well,2020-09-06 13:17:04,,20.5,6.4,73.1,79.93,Positive
Sunday msm,2020-09-06 12:34:39,3.18.0,0.0,0.0,100.0,0.0,Neutral
Good apps to use easily,2020-09-06 09:41:56,4.4.1,63.9,0.0,36.1,64.86,Positive
Best network,2020-09-05 10:01:00,4.4.1,80.80000000000001,0.0,19.2,63.690000000000005,Positive
Worst App worst support Request STC for kind attention numberNot allowing to register Giving error message to contact number Whn contact number they said to use mystc for fixing It is my numberth day back and forth bw customer center and mystc app CC is givn different info such as contact us via twitter etc numberNew fiber conn disconnectn many tim impactg remote working and children school Cancellatn Request wil add monthly penalty for number year number Offer on Internet is not available in system only internt,2020-09-05 04:45:25,4.4.1,13.200000000000001,13.4,73.4,-63.690000000000005,Negative
Very bad customer service there is no proper response,2020-09-04 22:19:32,3.11.0,0.0,46.1,53.900000000000006,-71.78,Negative
Why STC is sending me tens of ads SMS everyday Sawa STC Jawway I unsubscribed in the app but no use,2020-09-04 13:10:29,,0.0,12.8,87.2,-42.15,Negative
Much more happier,2020-09-04 11:24:54,4.4.1,64.9,0.0,35.099999999999994,57.089999999999996,Positive
Not showing clearly all packages not good facilities to recharge options not fairly rechargeable options available applications to be improve to cover more options,2020-09-04 11:21:44,4.4.1,10.2,16.3,73.5,-19.35,Negative
,2020-09-04 04:57:16,4.4.1,0.0,0.0,0.0,0.0,Neutral
Very well app,2020-09-03 23:44:43,4.3.0,54.50000000000001,0.0,45.5,33.839999999999996,Positive
It is ok but packages high,2020-09-03 13:24:59,4.4.1,24.2,0.0,75.8,15.310000000000002,Positive
Perfect service,2020-09-03 11:28:27,4.4.1,78.7,0.0,21.3,57.19,Positive
New version is bad,2020-09-03 11:08:47,4.3.0,0.0,53.800000000000004,46.2,-54.230000000000004,Negative
I like it good app,2020-09-02 16:12:56,4.4.1,73.0,0.0,27.0,65.97,Positive
Excellent but payment page and verification needs work for switch windows,2020-09-02 10:48:11,4.4.1,19.0,0.0,81.0,32.910000000000004,Positive
The bestfor,2020-09-02 06:09:40,4.4.1,0.0,0.0,100.0,0.0,Neutral
Heda,2020-09-02 01:37:30,,0.0,0.0,100.0,0.0,Neutral
Useful  easy access thumbs up,2020-09-01 20:08:12,4.4.1,65.9,0.0,34.1,70.03,Positive
Supper app,2020-09-01 17:33:33,4.4.1,0.0,0.0,100.0,0.0,Neutral
I love it verry useful and easy to check your data remain,2020-09-01 17:09:41,,55.60000000000001,0.0,44.4,87.5,Positive
,2020-09-01 12:06:42,4.3.0,0.0,0.0,0.0,0.0,Neutral
,2020-09-01 06:07:57,4.4.1,0.0,0.0,0.0,0.0,Neutral
slightly frowning face,2020-08-31 12:27:16,4.4.1,0.0,51.300000000000004,48.699999999999996,-27.48,Negative
,2020-08-31 11:06:17,4.4.1,0.0,0.0,0.0,0.0,Neutral
,2020-08-31 07:17:55,4.4.1,0.0,0.0,0.0,0.0,Neutral
Not working cannot open problem with app Please fix AS SOON AS POSSIBLE,2020-08-31 05:38:36,4.4.1,29.299999999999997,0.0,70.7,55.11000000000001,Positive
Useful aapgood,2020-08-31 05:08:09,4.4.1,74.4,0.0,25.6,44.04,Positive
App does not open and I get a message something went wrong Even after uninstalling and reinstalling the app still have this problem,2020-08-31 04:06:46,4.4.1,0.0,24.7,75.3,-73.71,Negative
App was perfect before but it is not working since few days gives sorry for the inconvenience we are going to fix it as soon as we can,2020-08-31 02:49:36,4.4.1,7.3,14.7,78.0,-32.910000000000004,Negative
Gooooddthumbs upthumbs up,2020-08-31 02:11:12,4.4.1,0.0,0.0,100.0,0.0,Neutral
Was good till last update or whatevers icant log in now and I do not know what is the problem,2020-08-31 01:45:35,4.4.1,12.8,11.899999999999999,75.2,5.16,Positive
No need to explain An amazing app that makes you control your STC number services and subscriptions Smooth user interference Fast and great customer services in case of need Been through several countries around the world It is very rare to find a Great telecom company such as STC thumbs up,2020-08-30 20:59:49,4.4.1,22.0,3.5999999999999996,74.4,90.22,Positive
Brilliant app  It is easy to use and it helps alot to pay Bills balance Bills Great job stc team,2020-08-30 19:58:23,4.4.1,45.0,4.7,50.3,91.86,Positive
not working after last update,2020-08-30 13:54:03,4.4.1,0.0,0.0,100.0,0.0,Neutral
Worst customer service ever,2020-08-30 10:26:48,4.4.1,0.0,57.699999999999996,42.3,-62.49,Negative
goof,2020-08-30 05:27:48,,0.0,0.0,100.0,0.0,Neutral
Very Useful AppOK hand,2020-08-30 04:20:26,,76.9,0.0,23.1,76.88000000000001,Positive
Very worst service irresponsible,2020-08-30 03:55:53,4.4.1,0.0,79.10000000000001,20.9,-82.04,Negative
The fiber internet service is not stable at all Keeps getting disconnected randomly for hours And when you talk to the customer service they are rude and offer no solution Very bad company unfortunately,2020-08-29 23:48:48,4.4.1,5.2,30.9,63.9,-88.19,Negative
,2020-08-29 22:07:39,4.4.1,0.0,0.0,0.0,0.0,Neutral
I wish they could offer affordable bundles both in SAWA AND MOWFATAR packages,2020-08-29 17:02:37,,19.7,0.0,80.30000000000001,40.19,Positive
App is crashing moment I open It is same in both Android and iOS Before it was working good,2020-08-29 09:50:45,4.4.1,14.6,0.0,85.39999999999999,44.04,Positive
Latest update crashes the application From prev two stars to one star now,2020-08-29 07:39:46,4.4.1,0.0,0.0,100.0,0.0,Neutral
,2020-08-29 02:24:54,4.4.0,0.0,0.0,0.0,0.0,Neutral
Not working after the update,2020-08-28 17:38:19,4.4.1,0.0,0.0,100.0,0.0,Neutral
,2020-08-28 16:35:56,4.4.1,0.0,0.0,0.0,0.0,Neutral
,2020-08-28 12:50:46,4.3.0,0.0,0.0,0.0,0.0,Neutral
I like very much this app great,2020-08-28 10:33:21,4.4.1,62.3,0.0,37.7,76.5,Positive
Well downgood,2020-08-28 08:23:55,4.4.1,67.7,0.0,32.300000000000004,27.32,Positive
The last update had made the app unstable and is not working Very foolish of STC to send update without checking,2020-08-28 04:11:39,4.4.1,8.6,10.6,80.7,-12.030000000000001,Negative
best sim and packages,2020-08-28 03:44:20,4.3.0,58.3,0.0,41.699999999999996,63.690000000000005,Positive
So nice working,2020-08-27 13:44:06,4.3.0,60.699999999999996,0.0,39.300000000000004,47.54,Positive
jiiiitttttiti,2020-08-27 09:52:07,4.1.1,0.0,0.0,100.0,0.0,Neutral
Five star aap my fevered network,2020-08-27 09:47:03,4.4.1,0.0,0.0,100.0,0.0,Neutral
Nice smiling face with smiling eyessmiling face with smiling eyessmiling face with smiling eyes,2020-08-27 09:25:53,4.4.1,62.2,0.0,37.8,93.0,Positive
wery good app,2020-08-27 06:39:50,4.3.0,59.199999999999996,0.0,40.8,44.04,Positive
,2020-08-27 05:49:03,,0.0,0.0,0.0,0.0,Neutral
V Nice,2020-08-26 23:44:55,4.4.1,100.0,0.0,0.0,42.15,Positive
Stc is Best,2020-08-26 17:36:46,,67.7,0.0,32.300000000000004,63.690000000000005,Positive
not fonctiolal,2020-08-26 13:59:32,,0.0,0.0,100.0,0.0,Neutral
Manged to log in just one of the random things that happen with this company Also why do we get random irrelevant messages from STC I know of people who have left STC because of this I do not care about students I have no children here why am I subjected to number or number messages a day about this or whatever irrelevant topic you pick and repeat day in day out for weeks Please stop it,2020-08-26 04:50:04,4.4.1,6.3,9.0,84.7,-48.15,Negative
Gnumberoood service,2020-08-26 03:41:07,4.4.1,0.0,0.0,100.0,0.0,Neutral
I only I phone,2020-08-26 02:40:54,4.4.1,0.0,0.0,100.0,0.0,Neutral
,2020-08-26 01:06:01,4.4.0,0.0,0.0,0.0,0.0,Neutral
nycc app,2020-08-25 22:58:47,4.3.0,0.0,0.0,100.0,0.0,Neutral
numbernumbernumbertimnumbernumber,2020-08-25 22:01:51,4.4.1,0.0,0.0,100.0,0.0,Neutral
Very bad Stc system have problem I tried to login using my number they send temporary password when I entered it it always says try again later Many times i tried it always failed to login,2020-08-25 21:24:32,4.4.1,3.2,24.4,72.3,-85.88,Negative
Useless appalways forcing to get update for every few daysbetter to just delete and change and transfer my number to other network carrier like mobily etc,2020-08-25 10:55:57,4.3.0,12.8,9.5,77.7,0.0,Neutral
,2020-08-25 09:52:30,4.4.1,0.0,0.0,0.0,0.0,Neutral
It is nice to use this app,2020-08-25 05:27:45,,31.8,0.0,68.2,42.15,Positive
Maybe,2020-08-25 04:19:33,4.3.0,0.0,0.0,100.0,0.0,Neutral
It is usefulmaple leaf,2020-08-25 03:46:15,4.4.1,0.0,0.0,100.0,0.0,Neutral
This app needs more development and more friendly use for customers,2020-08-24 23:29:20,,25.900000000000002,0.0,74.1,54.13,Positive
excellent and useful appsbefore and i gave number starbut now i cannot log inwhat is going oni will give you now number starface with rolling eyes,2020-08-24 12:47:34,4.4.1,31.5,0.0,68.5,80.2,Positive
Thank you STC nice enjoy super,2020-08-24 10:52:04,4.4.1,86.1,0.0,13.900000000000002,90.81,Positive
Its good But I have problem as I cannot log in,2020-08-24 10:31:50,4.3.0,15.6,28.4,56.00000000000001,-38.18,Negative
Extremely bad Every time for login ask for ID and when enter the ID did not login to application,2020-08-24 09:44:40,4.4.1,0.0,17.4,82.6,-58.489999999999995,Negative
xuuu,2020-08-24 08:56:58,4.3.0,0.0,0.0,100.0,0.0,Neutral
Bhut acha hai isku h use karo apne ku kuch faida to ni hai magar app acha hai,2020-08-24 08:45:27,4.4.1,0.0,0.0,100.0,0.0,Neutral
Internet very costly providing a rich people,2020-08-24 06:39:15,4.4.1,40.400000000000006,17.7,41.9,48.89,Positive
flg cf  mm    b,2020-08-24 03:19:34,,0.0,0.0,100.0,0.0,Neutral
,2020-08-24 00:30:26,3.17.2,0.0,0.0,0.0,0.0,Neutral
Cannot update,2020-08-23 17:27:01,4.3.0,0.0,0.0,100.0,0.0,Neutral
App is Mashallah very Fast Service,2020-08-23 13:37:19,4.4.1,0.0,0.0,100.0,0.0,Neutral
Malayalam,2020-08-23 11:12:48,4.4.0,0.0,0.0,100.0,0.0,Neutral
Always good signal no problem my STC,2020-08-23 10:37:47,4.4.1,24.6,41.5,33.900000000000006,-25.0,Negative
number number number,2020-08-23 06:59:20,4.4.1,100.0,0.0,0.0,22.63,Positive
good ok ok,2020-08-23 06:38:58,4.4.1,100.0,0.0,0.0,74.3,Positive
,2020-08-23 03:43:59,,0.0,0.0,0.0,0.0,Neutral
very Nice,2020-08-22 20:29:22,4.4.1,75.6,0.0,24.4,47.54,Positive
Helped alot coz there are choices of subscription from expensive to cheapest for those who cannot afford much,2020-08-22 17:04:48,4.4.1,0.0,0.0,100.0,0.0,Neutral
Love This STC,2020-08-22 08:47:38,4.4.0,67.7,0.0,32.300000000000004,63.690000000000005,Positive
tulipAwesome growing heart,2020-08-22 03:07:44,4.4.1,45.9,0.0,54.1,17.79,Positive
Usefull helpfull,2020-08-21 23:00:26,,0.0,0.0,100.0,0.0,Neutral
,2020-08-21 22:26:36,4.3.0,0.0,0.0,0.0,0.0,Neutral
Excellent Aap,2020-08-21 21:36:37,4.1.1,78.7,0.0,21.3,57.19,Positive
STC is the best,2020-08-21 21:04:07,4.4.1,58.3,0.0,41.699999999999996,63.690000000000005,Positive
Hhh,2020-08-21 16:13:35,4.4.0,0.0,0.0,100.0,0.0,Neutral
I prefer the old app,2020-08-21 12:32:07,4.4.1,0.0,0.0,100.0,0.0,Neutral
STC SIGNAL BADNOT FOODMOBILY AND ZAIN NUMBER number SIGNALLCOME ON CHANGE DO NOT SIM STCSTC IDIOT WORK,2020-08-21 12:28:49,,32.0,0.0,68.0,67.85,Positive
I subcribe in sawa post data internet and the signal is always errorsad but relieved facesad but relieved facesad but relieved facesad but relieved face,2020-08-21 12:26:24,4.3.0,40.5,0.0,59.5,92.74,Positive
,2020-08-21 10:59:20,4.4.1,0.0,0.0,0.0,0.0,Neutral
I cannot download your app,2020-08-21 09:00:33,,0.0,0.0,100.0,0.0,Neutral
